fr_orig,dms_orig,dms_dest,fr_dest,fr_inmode,dms_mode,fr_outmode,sctg2,trade_type,dist_band,tons_2017,tons_2018,tons_2019,tons_2020,tons_2021,tons_2022,tons_2023,tons_2024,tons_2030,tons_2035,tons_2040,tons_2045,tons_2050,value_2017,value_2018,value_2019,value_2020,value_2021,value_2022,value_2023,value_2024,value_2030,value_2035,value_2040,value_2045,value_2050,current_value_2018,current_value_2019,current_value_2020,current_value_2021,current_value_2022,current_value_2023,current_value_2024,tmiles_2017,tmiles_2018,tmiles_2019,tmiles_2020,tmiles_2021,tmiles_2022,tmiles_2023,tmiles_2024,tmiles_2030,tmiles_2035,tmiles_2040,tmiles_2045,tmiles_2050
,271,291,,,2,,02,1,4,0.027955,0.026097,0.024005,0.027065,0.025950,0.027565,0.028632,0.024862,0.024505,0.024573,0.024387,0.023915,0.023875,0.003233,0.003018,0.002776,0.003130,0.003001,0.003188,0.003311,0.002875,0.002834,0.002842,0.002820,0.002766,0.002761,0.003225,0.003063,0.003400,0.005220,0.006755,0.005686,0.003639,0.015156,0.014148,0.013014,0.014673,0.014069,0.014944,0.015523,0.013479,0.013285,0.013322,0.013221,0.012965,0.012944
,271,380,,,1,,02,1,3,238.875778,222.998011,205.121933,231.267485,221.746577,235.547154,244.660006,212.444477,244.724990,264.918240,289.376740,316.395970,342.410920,38.009670,35.483216,32.638793,36.799046,35.284089,37.480023,38.930050,33.803948,38.940391,42.153521,46.045332,50.344603,54.484076,37.916799,36.008579,39.974185,61.366088,79.412672,66.845630,42.777700,104.726091,97.765082,89.927989,101.390522,97.216438,103.266781,107.261968,93.138282,107.290458,116.143428,126.866337,138.711901,150.117176
,271,409,,,1,,02,1,5,0.001114,0.001040,0.000957,0.001079,0.001034,0.001098,0.001141,0.000991,0.001057,0.001125,0.001185,0.001240,0.001293,0.002558,0.002388,0.002197,0.002477,0.002375,0.002522,0.002620,0.002275,0.002427,0.002583,0.002721,0.002848,0.002969,0.002552,0.002423,0.002690,0.004130,0.005344,0.004499,0.002879,0.000904,0.000844,0.000776,0.000875,0.000839,0.000891,0.000926,0.000804,0.000858,0.000913,0.000961,0.001006,0.001049
,271,409,,,5,,02,1,5,0.011720,0.010941,0.010064,0.011347,0.010880,0.011557,0.012004,0.010423,0.011121,0.011834,0.012467,0.013048,0.013604,0.082100,0.076643,0.070499,0.079485,0.076213,0.080956,0.084088,0.073016,0.077906,0.082897,0.087335,0.091402,0.095296,0.081899,0.077778,0.086343,0.132549,0.171530,0.144385,0.092399,0.011129,0.010389,0.009556,0.010774,0.010331,0.010974,0.011398,0.009897,0.010560,0.011237,0.011838,0.012390,0.012917
,271,460,,,1,,02,1,3,87.978508,82.130689,75.546888,85.176356,81.669783,86.752568,90.108853,78.243798,82.018501,84.543182,86.673439,86.689453,87.638969,8.680174,8.103214,7.453640,8.403707,8.057740,8.559220,8.890359,7.719724,8.092145,8.341236,8.551413,8.552993,8.646674,8.658965,8.223190,9.128805,14.014021,18.135275,15.265371,9.769037,31.722751,29.614180,27.240233,30.712368,29.447989,31.280709,32.490897,28.212669,29.573728,30.484062,31.252177,31.257951,31.600322
,271,551,,,1,,02,1,3,0.004200,0.003921,0.003607,0.004066,0.003899,0.004141,0.004302,0.003735,0.004156,0.004449,0.004701,0.004872,0.005034,0.036768,0.034324,0.031573,0.035597,0.034131,0.036256,0.037658,0.032700,0.036386,0.038950,0.041150,0.042654,0.044067,0.036678,0.034832,0.038668,0.059361,0.076818,0.064662,0.041380,0.001419,0.001325,0.001219,0.001374,0.001317,0.001399,0.001454,0.001262,0.001404,0.001503,0.001588,0.001646,0.001701
,271,559,,,1,,02,1,2,558.459290,521.339216,479.547361,540.672128,518.413534,550.677417,571.982033,496.666480,538.467830,570.008240,592.984620,603.411620,612.742000,58.487415,54.599831,50.222972,56.624566,54.293425,57.672420,59.903651,52.015857,56.393711,59.696936,62.103251,63.195271,64.172442,58.344510,55.408235,61.510314,94.427124,122.196323,102.858775,65.824226,124.820949,116.524260,107.183384,120.845349,115.870343,123.081626,127.843410,111.009670,120.352668,127.402249,132.537688,134.868221,136.953649
,279,041,,,1,,02,1,7,40.233402,37.559139,34.548305,38.951951,37.348363,39.672768,41.207629,35.781627,44.178230,45.263786,45.482491,44.793087,45.897373,6.491777,6.060277,5.574470,6.285011,6.026267,6.401317,6.648971,5.773470,7.128286,7.303444,7.338733,7.227495,7.405675,6.475915,6.150005,6.827302,10.480884,13.563111,11.416751,7.306122,69.197621,64.598144,59.419796,66.993648,64.235629,68.233384,70.873199,61.540992,75.982350,77.849403,78.225555,77.039846,78.939112
,279,050,,,2,,02,1,6,0.417011,0.389293,0.358086,0.403729,0.387108,0.411200,0.427109,0.370869,0.415020,0.453827,0.483428,0.516044,0.545404,0.084049,0.078462,0.072173,0.081372,0.078022,0.082878,0.086084,0.074749,0.083648,0.091469,0.097436,0.104009,0.109927,0.083844,0.079624,0.088393,0.135696,0.175602,0.147813,0.094592,0.430097,0.401509,0.369323,0.416398,0.399256,0.424104,0.440512,0.382507,0.428044,0.468068,0.498598,0.532238,0.562519
,279,061,,,1,,02,1,7,31.083958,29.017847,26.691704,30.093921,28.855003,30.650817,31.836637,27.644558,26.590754,27.496853,28.429560,29.191227,30.354424,6.227635,5.813692,5.347652,6.029282,5.781066,6.140856,6.378433,5.538555,5.327427,5.508963,5.695829,5.848429,6.081474,6.212419,5.899769,6.549508,10.054431,13.011245,10.952218,7.008845,57.054823,53.262462,48.992810,55.237603,52.963560,56.259789,58.436370,50.741780,48.807515,50.470666,52.182657,53.580702,55.715758
,279,061,,,2,,02,1,8,0.042591,0.039760,0.036573,0.041234,0.039537,0.041998,0.043622,0.037878,0.036434,0.037676,0.038954,0.039998,0.041591,0.219824,0.205213,0.188762,0.212823,0.204061,0.216761,0.225147,0.195501,0.188048,0.194456,0.201052,0.206439,0.214665,0.219287,0.208251,0.231186,0.354903,0.459273,0.386593,0.247399,0.094380,0.088106,0.081044,0.091373,0.087612,0.093066,0.096664,0.083936,0.080736,0.083488,0.086320,0.088634,0.092164
,279,062,,,1,,02,1,7,0.831135,0.775891,0.713693,0.804663,0.771536,0.819554,0.851260,0.739171,0.718778,0.745300,0.770082,0.788275,0.825749,0.041753,0.038978,0.035853,0.040423,0.038759,0.041171,0.042764,0.037133,0.036109,0.037441,0.038686,0.039600,0.041482,0.041651,0.039555,0.043911,0.067410,0.087234,0.073429,0.046991,1.503106,1.403197,1.290712,1.455232,1.395321,1.482162,1.539502,1.336789,1.299909,1.347874,1.392692,1.425594,1.493366
,279,064,,,1,,02,1,7,33.487679,31.261796,28.755772,32.421082,31.086359,33.021044,34.298562,29.782310,33.026279,35.268566,37.392464,38.840355,40.723480,5.685177,5.307291,4.881845,5.504102,5.277507,5.605957,5.822840,5.056119,5.606845,5.987517,6.348089,6.593897,6.913593,5.671286,5.385870,5.979013,9.178640,11.877901,9.998225,6.398340,64.073462,59.814581,55.019694,62.032694,59.478909,63.180628,65.624960,56.983815,63.190644,67.480912,71.544660,74.314974,77.918040
,279,069,,,1,,02,1,7,2.997834,2.798572,2.574231,2.902352,2.782867,2.956061,3.070425,2.666127,2.586727,2.632568,2.656910,2.649514,2.712847,0.229624,0.214361,0.197177,0.222310,0.213158,0.226424,0.235184,0.204216,0.198135,0.201646,0.203510,0.202944,0.207795,0.229063,0.217535,0.241492,0.370725,0.479748,0.403828,0.258429,5.671692,5.294702,4.870265,5.491047,5.264990,5.592661,5.809029,5.044126,4.893907,4.980635,5.026688,5.012695,5.132517
,279,069,,,2,,02,1,8,561.072693,523.778909,481.791483,543.202293,520.839536,553.254404,574.658718,498.990713,484.130160,492.709810,497.265560,495.881290,507.734770,64.062691,59.804526,55.010446,62.022268,59.468911,63.170007,65.613929,56.974236,55.277473,56.257088,56.777260,56.619204,57.972623,63.906164,60.689990,67.373746,103.428331,133.844611,112.663723,72.098879,1196.309362,1116.792209,1027.267356,1158.206408,1110.524930,1179.639343,1225.277246,1063.939252,1032.253842,1050.547221,1060.260911,1057.309395,1082.583178
,279,081,,,1,,02,1,5,7.003706,6.538179,6.014062,6.780635,6.501487,6.906113,7.173296,6.228755,7.033952,7.292108,7.479387,7.540587,7.708411,1.000181,0.933700,0.858853,0.968325,0.928460,0.986244,1.024400,0.889512,1.004500,1.041367,1.068112,1.076851,1.100818,0.997737,0.947525,1.051875,1.614778,2.089654,1.758966,1.125646,6.051363,5.649137,5.196288,5.858625,5.617434,5.967041,6.197893,5.381788,6.077496,6.300549,6.462363,6.515241,6.660245
,279,089,,,1,,02,1,5,2.294535,2.142020,1.970311,2.221453,2.129999,2.262562,2.350096,2.040648,2.787532,2.958590,3.123158,3.243928,3.411048,0.173260,0.161744,0.148778,0.167742,0.160836,0.170846,0.177455,0.154089,0.210486,0.223403,0.235829,0.244949,0.257568,0.172837,0.164138,0.182215,0.279726,0.361988,0.304703,0.194994,2.179282,2.034428,1.871344,2.109871,2.023011,2.148915,2.232052,1.938148,2.647516,2.809982,2.966284,3.080988,3.239713
,279,122,,,1,,02,1,7,11.139184,10.398777,9.565185,10.784396,10.340420,10.983965,11.408912,9.906647,9.407752,9.683726,10.166681,10.490024,11.063693,1.122660,1.048038,0.964025,1.086903,1.042157,1.107016,1.149845,0.998439,0.948158,0.975972,1.024647,1.057235,1.115052,1.119917,1.063555,1.180684,1.812519,2.345546,1.974364,1.263489,20.580991,19.212999,17.672837,19.925477,19.105177,20.294205,21.079346,18.303729,17.381960,17.891856,18.784174,19.381589,20.441512
,279,124,,,2,,02,1,7,89.855995,83.883382,77.159080,86.994044,83.412640,88.603893,92.031802,79.913543,81.860542,85.514633,90.526192,94.215729,100.129080,17.959005,16.765293,15.421345,17.387003,16.671208,17.708755,18.393871,15.971864,16.361000,17.091322,18.092954,18.830360,20.012229,17.915125,17.013519,18.887209,28.994566,37.521309,31.583568,20.211828,162.942780,152.112182,139.918489,157.752985,151.258550,160.672248,166.888338,144.913368,148.444011,155.070255,164.158100,170.848621,181.571755
,279,129,,,1,,02,1,7,3.575440,3.337785,3.070220,3.461561,3.319054,3.525618,3.662017,3.179822,3.030575,3.101643,3.228585,3.299216,3.439257,0.323608,0.302098,0.277881,0.313301,0.300403,0.319099,0.331444,0.287801,0.274293,0.280725,0.292215,0.298607,0.311282,0.322817,0.306571,0.340334,0.522461,0.676106,0.569113,0.364202,5.594897,5.223011,4.804322,5.416697,5.193700,5.516935,5.730373,4.975828,4.742285,4.853493,5.052133,5.162658,5.381796
,279,131,,,1,,02,1,6,53.249073,49.709675,45.724823,51.553068,49.430712,52.507072,54.538466,47.357131,61.638706,66.814186,70.832298,73.917061,77.351257,6.949958,6.488003,5.967909,6.728599,6.451593,6.853114,7.118247,6.180954,8.044955,8.720448,9.244884,9.647500,10.095725,6.932977,6.584064,7.309164,11.220611,14.520377,12.222530,7.821778,65.601985,61.241505,56.332232,63.512535,60.897827,64.687852,67.190496,58.343209,75.937875,82.313982,87.264230,91.064607,95.295481
,279,131,,,5,,02,1,6,44.251278,41.309952,37.998443,42.841856,41.078127,43.634657,45.322795,39.354930,51.223274,55.524216,58.863365,61.426884,64.280785,9.434820,8.807700,8.101652,9.134317,8.758272,9.303350,9.663278,8.390869,10.921320,11.838325,12.550265,13.096833,13.705314,9.411767,8.938106,9.922455,15.232387,19.711938,16.592527,10.618348,58.192210,54.324248,49.969481,56.338764,54.019389,57.381329,59.601298,51.753316,67.360665,73.016577,77.407692,80.778823,84.531818
,279,171,,,1,,02,1,4,56.220196,52.483312,48.276118,54.429559,52.188783,55.436793,57.581533,49.999503,63.329174,69.269760,74.737122,78.892746,83.862236,11.143671,10.402965,9.569038,10.788740,10.344585,10.988389,11.413508,9.910638,12.552775,13.730287,14.813999,15.637704,16.622731,11.116443,10.556991,11.719627,17.991303,23.282199,19.597795,12.541562,29.305167,27.357290,25.164261,28.371785,27.203765,28.896813,30.014773,26.062588,33.010771,36.107343,38.957243,41.123391,43.713772
,279,172,,,1,,02,1,4,0.001252,0.001169,0.001075,0.001212,0.001162,0.001235,0.001282,0.001113,0.001410,0.001536,0.001647,0.001747,0.001851,0.000357,0.000333,0.000307,0.000346,0.000331,0.000352,0.000366,0.000317,0.000402,0.000438,0.000470,0.000498,0.000528,0.000356,0.000338,0.000375,0.000576,0.000746,0.000628,0.000402,0.000837,0.000781,0.000719,0.000810,0.000777,0.000825,0.000857,0.000744,0.000942,0.001027,0.001101,0.001168,0.001237
,279,172,,,2,,02,1,4,89.051544,83.132402,76.468301,86.215215,82.665875,87.810652,91.207871,79.198104,100.280550,109.228060,117.174870,124.252670,131.662950,19.984550,18.656203,17.160675,19.348034,18.551507,19.706075,20.468463,17.773285,22.504513,24.512474,26.295861,27.884230,29.547212,19.935721,18.932426,21.017444,32.264780,41.753231,35.145789,22.491463,64.675621,60.376715,55.536767,62.615675,60.037890,63.774396,66.241700,57.519345,72.830930,79.329254,85.100798,90.241204,95.623081
,279,179,,,2,,02,1,4,0.757407,0.707063,0.650383,0.733283,0.703095,0.746853,0.775747,0.673601,0.901795,1.003114,1.100716,1.183743,1.277701,0.409836,0.382595,0.351925,0.396783,0.380448,0.404125,0.419760,0.364488,0.487965,0.542789,0.595602,0.640528,0.691369,0.408835,0.388259,0.431018,0.661675,0.856260,0.720757,0.461247,0.494718,0.461835,0.424813,0.478961,0.459243,0.487825,0.506697,0.439978,0.589029,0.655208,0.718959,0.773190,0.834561
,279,182,,,1,,02,1,5,36.780624,34.335863,31.583414,35.609146,34.143175,36.268103,37.671244,32.710895,35.779812,37.609261,38.773388,39.212273,39.690601,9.464399,8.835313,8.127052,9.162954,8.785730,9.332517,9.693574,8.417175,9.206870,9.677624,9.977178,10.090112,10.213195,9.441274,8.966128,9.953563,15.280142,19.773737,16.644546,10.651637,27.643931,25.806474,23.737762,26.763460,25.661652,27.258725,28.313311,24.585165,26.891731,28.266726,29.141671,29.471533,29.831039
,279,189,,,1,,02,1,4,50.000130,46.676685,42.934966,48.407605,46.414742,49.303401,51.210852,44.467679,54.837990,58.967606,62.104973,64.067635,66.313858,15.999083,14.935644,13.738366,15.489506,14.851828,15.776143,16.386491,14.228805,17.547105,18.868503,19.872400,20.500414,21.219163,15.959992,15.156781,16.825989,25.830299,33.426492,28.136755,18.006049,37.490605,34.998652,32.193073,36.296513,34.802244,36.968190,38.398416,33.342317,41.118081,44.214509,46.566939,48.038563,49.722804
,279,190,,,1,,02,1,3,2078.917236,1940.734269,1785.160159,2012.702853,1929.843141,2049.948483,2129.256918,1848.887688,2210.071500,2281.595200,2349.126000,2420.282200,2506.174800,259.903473,242.628022,223.178353,251.625439,241.266428,256.281838,266.196873,231.145484,276.300209,285.242005,293.684611,302.580471,313.318647,259.268439,246.220366,273.336483,419.610571,543.009958,457.078720,292.506428,659.125273,615.314060,565.988947,638.131857,611.861004,649.940666,675.085580,586.193900,700.708020,723.384766,744.795555,767.355784,794.588221
,279,201,,,1,,02,1,4,0.094101,0.087846,0.080804,0.091104,0.087353,0.092790,0.096380,0.083689,0.080678,0.082212,0.082725,0.081617,0.080930,0.005742,0.005360,0.004931,0.005559,0.005330,0.005662,0.005881,0.005107,0.004923,0.005017,0.005048,0.004980,0.004938,0.005728,0.005440,0.006039,0.009270,0.011997,0.010098,0.006462,0.048345,0.045132,0.041514,0.046805,0.044878,0.047672,0.049516,0.042996,0.041449,0.042237,0.042501,0.041931,0.041578
,279,202,,,2,,02,1,5,773.407837,722.000408,664.123051,748.774474,717.948643,762.630755,792.135424,687.831243,766.186580,824.200870,874.509520,919.695370,971.763610,213.330688,199.150870,183.186439,206.536016,198.033264,210.358023,218.496357,189.725919,211.338835,227.341035,241.217776,253.681483,268.043573,212.809448,202.099493,224.356602,344.419452,445.706580,375.173586,240.091434,609.499567,568.986911,523.375498,590.086751,565.793836,601.006471,624.258217,542.059214,603.808710,649.528036,689.174777,724.784393,765.817814
,279,209,,,2,,02,1,5,315.998169,294.994175,271.346705,305.933495,293.338709,311.594880,323.649867,281.033374,324.306670,353.327700,380.847170,400.472380,425.441990,35.451618,33.095194,30.442201,34.322469,32.909469,34.957616,36.310057,31.528942,36.383743,39.639592,42.726983,44.928722,47.730045,35.364997,33.585201,37.283921,57.236148,74.068197,62.346917,39.898759,247.342865,230.902301,212.392596,239.464891,229.606510,243.896256,253.332117,219.974692,253.846220,276.562000,298.102455,313.463796,333.008387
,279,212,,,2,,02,1,5,0.091716,0.085620,0.078756,0.088795,0.085139,0.090438,0.093937,0.081568,0.096782,0.100872,0.104763,0.109443,0.113030,0.037910,0.035390,0.032553,0.036703,0.035192,0.037382,0.038828,0.033715,0.040004,0.041695,0.043303,0.045237,0.046720,0.037817,0.035914,0.039869,0.061205,0.079204,0.066670,0.042666,0.086575,0.080821,0.074341,0.083818,0.080367,0.085369,0.088671,0.076996,0.091357,0.095218,0.098891,0.103308,0.106694
,279,229,,,2,,02,1,6,0.154824,0.144533,0.132947,0.149893,0.143722,0.152667,0.158573,0.137693,0.150056,0.163334,0.176006,0.184898,0.198528,0.799092,0.745977,0.686178,0.773641,0.741791,0.787957,0.818442,0.710673,0.774484,0.843016,0.908420,0.954311,1.024664,0.797140,0.757022,0.840393,1.290123,1.669523,1.405322,0.899332,0.208001,0.194175,0.178610,0.201376,0.193086,0.205103,0.213037,0.184986,0.201595,0.219434,0.236458,0.248404,0.266716
,279,230,,,1,,02,1,7,8.026480,7.492970,6.892315,7.770833,7.450921,7.914635,8.220836,7.138360,6.890479,7.914095,8.944724,9.753814,10.653456,1.143923,1.067888,0.982283,1.107489,1.061895,1.127983,1.171622,1.017349,0.982022,1.127906,1.274790,1.390100,1.518316,1.141128,1.083699,1.203046,1.846848,2.389970,2.011758,1.287420,12.815474,11.963645,11.004610,12.407295,11.896508,12.636897,13.125792,11.397458,11.001679,12.636034,14.281587,15.573420,17.009833
,279,271,,,1,,02,1,2,7774.101562,7257.366985,6675.598306,7526.493178,7216.639661,7665.773041,7962.346573,6913.907112,7381.872100,7628.362300,7894.188000,8149.186500,8471.354500,787.060913,734.745982,675.846907,761.992694,730.622691,776.093582,806.119101,699.973624,747.351051,772.306067,799.218631,825.035039,857.651775,785.137852,745.624612,827.739851,1270.698984,1644.387082,1384.163093,885.791843,1251.043197,1167.887957,1074.267139,1211.196948,1161.333934,1233.610487,1281.336426,1112.616858,1187.923877,1227.590183,1270.368044,1311.403543,1363.248259
,279,271,,,2,,02,1,2,178.822586,166.936478,153.554432,173.127012,165.999654,176.330776,183.152663,159.036094,169.800400,175.470230,181.584870,187.450390,194.861040,22.506195,21.010237,19.326004,21.789363,20.892331,22.192582,23.051168,20.015913,21.370684,22.084275,22.853850,23.592071,24.524757,22.451205,21.321314,23.669419,36.335941,47.021642,39.580475,25.329430,34.300047,32.020167,29.453350,33.207576,31.840474,33.822091,35.130601,30.504790,32.569497,33.657030,34.829882,35.954950,37.376390
,279,279,,,1,,02,1,2,57306.972656,53497.851559,49209.330048,55481.721626,53197.629131,56508.426417,58694.625185,50966.029017,54214.852000,55522.340000,56897.258000,58369.254000,60263.797000,6074.430176,5670.670580,5216.095451,5880.957036,5638.847573,5989.785792,6221.518706,5402.302203,5746.671217,5885.262490,6031.001181,6187.029969,6387.847923,6059.588252,5754.630380,6388.384745,9807.083699,12691.158137,10682.784419,6836.422206,11413.952266,10655.281473,9801.127475,11050.413116,10595.485531,11254.904104,11690.333987,10151.012965,10798.087984,11058.503165,11332.348522,11625.529113,12002.869292
,279,279,,,2,,02,1,3,7718.921875,7205.855021,6628.215670,7473.070987,7165.416775,7611.362258,7905.830744,6864.832987,7302.431200,7478.542500,7663.735400,7862.005900,8117.190400,912.151184,851.521663,783.261558,883.098788,846.743043,899.440778,934.238355,811.222816,862.934142,883.745358,905.629748,929.059533,959.214898,909.922485,864.129270,959.295364,1472.655500,1905.735120,1604.152846,1026.573757,1949.128799,1819.572703,1673.711207,1887.048232,1809.361517,1921.968588,1996.325734,1733.460176,1843.959452,1888.429860,1935.193491,1985.259388,2049.696814
,279,279,,,5,,02,1,2,0.841083,0.785177,0.722236,0.814294,0.780771,0.829363,0.861449,0.748018,0.795701,0.814890,0.835070,0.856674,0.884480,0.079608,0.074317,0.068359,0.077072,0.073900,0.078499,0.081536,0.070799,0.075313,0.077129,0.079039,0.081084,0.083715,0.079413,0.075417,0.083723,0.128526,0.166323,0.140002,0.089594,0.198221,0.185046,0.170212,0.191908,0.184007,0.195459,0.203021,0.176288,0.187526,0.192048,0.196804,0.201896,0.208449
,279,280,,,2,,02,1,6,1.862094,1.738323,1.598975,1.802786,1.728568,1.836147,1.907183,1.656056,1.903099,2.060090,2.195764,2.300932,2.407811,0.600895,0.560954,0.515987,0.581756,0.557806,0.592522,0.615445,0.534407,0.614127,0.664788,0.708570,0.742507,0.776997,0.599427,0.569260,0.631952,0.970137,1.255435,1.056763,0.676273,2.287484,2.135438,1.964256,2.214627,2.123454,2.255609,2.342873,2.034377,2.337856,2.530711,2.697380,2.826573,2.957868
,279,291,,,2,,02,1,4,171.673126,160.262233,147.415212,166.205265,159.362864,169.280940,175.830083,152.677713,147.951600,147.248090,145.078130,141.112640,140.880570,32.832279,30.649959,28.192982,31.786557,30.477956,32.374776,33.627292,29.199429,28.295566,28.161021,27.746017,26.987623,26.943240,32.752058,31.103762,34.529203,53.007261,68.595676,57.740421,36.950844,101.666953,94.909281,87.301115,98.428818,94.376663,100.250271,104.128754,90.417634,87.618771,87.202144,85.917067,83.568654,83.431219
,279,329,,,1,,02,1,7,34.047337,31.784254,29.236349,32.962915,31.605885,33.572903,34.871772,30.280042,32.233910,32.590229,32.593266,31.928717,32.119511,5.581310,5.210327,4.792655,5.403543,5.181088,5.503537,5.716458,4.963745,5.284038,5.342449,5.342947,5.234009,5.265285,5.567673,5.287471,5.869778,9.010948,11.660894,9.815560,6.281444,55.510830,51.821096,47.666988,53.742786,51.530283,54.737312,56.854990,49.368626,52.554216,53.135159,53.140110,52.056628,52.367699
,279,341,,,1,,02,1,6,33.194275,30.987894,28.503827,32.137023,30.813994,32.731728,33.998054,29.521371,34.798714,37.211399,39.970890,42.984600,46.108173,5.096454,4.757699,4.376310,4.934130,4.731000,5.025437,5.219861,4.532538,5.342790,5.713220,6.136896,6.599603,7.079178,5.084002,4.828142,5.359862,8.228155,10.647896,8.962869,5.735766,46.465764,43.377244,39.900015,44.985809,43.133816,45.818284,47.590904,41.324386,48.711677,52.088984,55.951754,60.170384,64.542800
,279,342,,,1,,02,1,6,2.102246,1.962512,1.805193,2.035289,1.951499,2.072952,2.153151,1.869635,2.466879,2.544942,2.558740,2.558853,2.621009,0.309522,0.288948,0.265786,0.299664,0.287327,0.305209,0.317017,0.275274,0.363208,0.374702,0.376733,0.376750,0.385902,0.308766,0.293227,0.325520,0.499719,0.646677,0.544340,0.348349,3.020403,2.819640,2.593612,2.924203,2.803817,2.978315,3.093541,2.686199,3.544290,3.656447,3.676271,3.676434,3.765736
,279,361,,,1,,02,1,6,0.516673,0.482330,0.443666,0.500217,0.479624,0.509473,0.529184,0.459504,0.564766,0.591147,0.613829,0.631509,0.650701,0.875866,0.817648,0.752104,0.847969,0.813060,0.863661,0.897075,0.778953,0.957394,1.002115,1.040565,1.070536,1.103071,0.873726,0.829754,0.921135,1.414074,1.829925,1.540340,0.985737,0.725879,0.677631,0.623311,0.702760,0.673829,0.715764,0.743456,0.645562,0.793446,0.830509,0.862375,0.887214,0.914177
,279,363,,,1,,02,1,6,2.242134,2.093102,1.925314,2.170721,2.081356,2.210891,2.296426,1.994045,2.318185,2.438758,2.522492,2.568527,2.642778,0.138404,0.129204,0.118847,0.133996,0.128479,0.136475,0.141755,0.123090,0.143099,0.150541,0.155710,0.158552,0.163135,0.138066,0.131117,0.145557,0.223451,0.289164,0.243404,0.155766,3.198215,2.985633,2.746298,3.096350,2.968879,3.153649,3.275658,2.844337,3.306695,3.478682,3.598122,3.663787,3.769700
,279,364,,,1,,02,1,6,15.922328,14.863991,13.672457,15.415195,14.780577,15.700458,16.307877,14.160543,20.170908,20.757881,21.329021,21.710791,22.285980,2.390796,2.231883,2.052970,2.314648,2.219358,2.357481,2.448688,2.126257,3.028736,3.116872,3.202631,3.259955,3.346322,2.384954,2.264928,2.514363,3.859907,4.995032,4.204569,2.690704,18.341080,17.121972,15.749433,17.756909,17.025887,18.085506,18.785198,16.311664,23.235060,23.911200,24.569101,25.008866,25.671431
,279,364,,,5,,02,1,6,27.052284,25.254153,23.229717,26.190657,25.112431,26.675323,27.707338,24.058983,34.270687,35.267967,36.238338,36.886974,37.864231,1.638480,1.529572,1.406958,1.586294,1.520989,1.615649,1.678155,1.457184,2.075678,2.136081,2.194853,2.234139,2.293329,1.634477,1.552219,1.723164,2.645303,3.423236,2.881510,1.844015,31.700692,29.593587,27.221291,30.691011,29.427513,31.258957,32.468304,28.193050,40.159436,41.328080,42.465190,43.225281,44.370461
,279,371,,,1,,02,1,6,22.988386,21.460377,19.740060,22.256196,21.339945,22.668053,23.545035,20.444750,21.979813,23.479450,24.525036,25.219412,25.926447,6.998783,6.533583,6.009835,6.775869,6.496917,6.901258,7.168254,6.224377,6.691724,7.148287,7.466614,7.678016,7.893272,6.981683,6.630319,7.360512,11.299439,14.622386,12.308396,7.876728,30.430837,28.408138,26.130871,29.461602,28.248716,30.006797,31.167701,27.063704,29.095741,31.080883,32.464975,33.384154,34.320091
,279,372,,,1,,02,1,6,3.851247,3.595260,3.307055,3.728583,3.575083,3.797582,3.944503,3.425111,3.821734,4.356207,4.568317,4.663926,4.801156,0.929627,0.867836,0.798268,0.900018,0.862966,0.916673,0.952137,0.826765,0.922503,1.051516,1.102716,1.125794,1.158919,0.927356,0.880685,0.977674,1.500870,1.942247,1.634887,1.046242,5.057499,4.721334,4.342860,4.896415,4.694837,4.987026,5.179964,4.497893,5.018742,5.720618,5.999163,6.124718,6.304930
,279,379,,,1,,02,1,6,1.098017,1.025033,0.942864,1.063045,1.019281,1.082717,1.124605,0.976523,1.204689,1.396863,1.503401,1.562883,1.645254,0.104589,0.097637,0.089810,0.101258,0.097089,0.103132,0.107122,0.093016,0.114750,0.133055,0.143203,0.148869,0.156715,0.104333,0.099083,0.109995,0.168857,0.218515,0.183935,0.117709,1.521705,1.420559,1.306684,1.473239,1.412587,1.500501,1.558552,1.353331,1.669538,1.935866,2.083513,2.165947,2.280103
,279,380,,,1,,02,1,3,5198.235840,4852.715760,4463.709934,5032.669856,4825.483000,5125.800821,5324.107872,4623.057656,5235.905300,5625.252400,6100.260300,6615.554200,7159.576700,915.938232,855.056990,786.513485,886.765217,850.258531,903.175055,938.117104,814.590832,922.575652,991.179303,1074.876509,1165.672202,1261.529910,913.700280,867.716942,963.278144,1478.769637,1913.647307,1610.812931,1030.835862,2063.875880,1926.692693,1772.244190,1998.140571,1915.880364,2035.116721,2113.851344,1835.510639,2078.831933,2233.415933,2422.010175,2626.599324,2842.594703
,279,380,,,2,,02,1,3,0.143321,0.133795,0.123069,0.138756,0.133044,0.141324,0.146791,0.127463,0.144360,0.155094,0.168191,0.182398,0.197397,0.009960,0.009298,0.008553,0.009643,0.009246,0.009821,0.010201,0.008858,0.010032,0.010778,0.011688,0.012676,0.013718,0.009936,0.009436,0.010475,0.016080,0.020809,0.017516,0.011209,0.058919,0.055003,0.050593,0.057042,0.054694,0.058098,0.060345,0.052400,0.059346,0.063759,0.069143,0.074983,0.081149
